location,count_suwbay,count_bus,count_taxi,count_filling_station,count_automobile_rental
"116.68,40.35",0,9,0,0,1
"116.68,40.36",0,19,0,0,0
"116.68,40.37",0,16,0,0,0
"116.68,40.38",0,4,0,0,0
"116.68,40.39",0,3,0,1,1
"116.68,40.40",0,4,0,0,0
"116.68,40.41",0,5,0,0,0
"116.68,40.55",0,1,0,0,0
"116.68,40.62",0,1,0,0,0
"116.68,40.66",0,5,0,0,0
"116.68,40.67",0,1,0,0,0
"116.68,40.76",0,1,0,0,0
"116.69,39.61",0,2,0,1,0
"116.69,39.62",0,4,0,1,0
"116.69,39.65",0,1,0,0,0
"116.69,39.66",0,1,0,0,0
"116.69,39.67",0,1,0,0,0
"116.69,39.72",0,1,0,0,0
"116.69,39.74",0,2,0,0,0
"116.69,39.75",0,6,0,1,0
"116.69,39.76",0,10,0,1,0
"116.69,39.77",0,10,0,0,0
"116.69,39.78",0,6,0,1,0
"116.69,39.79",0,8,0,0,0
"116.69,39.80",0,1,0,0,0
"116.69,39.81",0,6,0,0,0
"116.69,39.82",0,4,0,0,0
"116.69,39.85",0,1,0,0,0
"116.69,39.89",0,24,0,1,0
"116.69,39.92",0,8,0,2,1
"116.69,39.93",0,18,0,2,0
"116.69,39.94",0,24,0,0,0
"116.69,39.95",0,10,0,0,0
"116.69,39.96",0,4,0,0,0
"116.69,39.97",0,8,0,0,0
"116.69,39.98",0,16,0,0,0
"116.69,39.99",0,15,0,0,0
"116.69,40.00",0,5,0,0,0
"116.69,40.02",0,2,0,0,0
"116.69,40.04",0,2,0,1,0
"116.69,40.09",0,5,0,0,0
"116.69,40.10",0,15,0,0,0
"116.69,40.11",0,12,0,0,0
"116.69,40.12",0,10,0,0,0
"116.69,40.15",0,1,0,0,0
"116.69,40.16",0,2,0,0,0
"116.69,40.17",0,1,0,0,0
"116.69,40.21",0,3,0,0,0
"116.69,40.25",0,5,0,0,0
"116.69,40.26",0,9,0,0,0
"116.69,40.27",0,5,0,0,0
"116.69,40.28",0,10,0,0,0
"116.69,40.29",0,10,0,0,1
"116.69,40.30",0,4,0,0,1
"116.69,40.31",0,5,0,0,0
"116.69,40.32",0,9,0,0,0
"116.69,40.33",0,7,0,0,0
"116.69,40.34",0,6,0,0,0
"116.69,40.35",0,8,0,0,1
"116.69,40.36",0,18,0,0,0
"116.69,40.37",0,17,0,0,0
"116.69,40.38",0,4,0,0,1
"116.69,40.39",0,4,0,1,1
"116.69,40.40",0,4,0,1,0
"116.69,40.41",0,6,0,0,0
"116.69,40.45",0,2,0,0,0
"116.69,40.67",0,1,0,0,0
"116.70,39.66",0,2,0,0,0
"116.70,39.67",0,2,0,0,0
"116.70,39.68",0,5,0,0,0
"116.70,39.69",0,7,0,0,0
"116.70,39.71",0,5,0,1,0
"116.70,39.72",0,8,0,1,0
"116.70,39.73",0,5,0,0,0
"116.70,39.74",0,4,0,0,0
"116.70,39.78",0,6,0,1,0
"116.70,39.79",0,7,0,0,0
"116.70,39.80",0,4,0,0,0
"116.70,39.81",0,5,0,0,0
"116.70,39.82",0,6,0,0,0
"116.70,39.83",0,5,0,1,0
"116.70,39.84",0,9,0,1,1
"116.70,39.85",0,9,0,0,0
"116.70,39.86",0,18,0,1,0
"116.70,39.87",0,22,0,2,1
"116.70,39.88",0,7,0,0,1
"116.70,39.89",0,11,0,2,0
"116.70,39.92",0,11,0,1,3
"116.70,39.93",0,11,0,1,0
"116.70,39.94",0,19,0,1,0
"116.70,39.95",0,8,0,0,0
"116.70,39.96",0,2,0,0,0
"116.70,39.97",0,4,0,0,0
"116.70,39.98",0,9,0,0,0
"116.70,39.99",0,16,0,0,0
"116.70,40.00",0,10,0,0,0
"116.70,40.01",0,4,0,0,0
"116.70,40.03",0,2,0,0,0
"116.70,40.04",0,6,0,0,0
"116.70,40.05",0,3,0,0,0
"116.70,40.06",0,2,0,0,0
"116.70,40.07",0,2,0,0,0
"116.70,40.08",0,3,0,0,0
"116.70,40.09",0,4,0,0,0
"116.70,40.10",0,7,0,0,0
"116.70,40.11",0,4,0,0,0
"116.70,40.12",0,5,0,0,0
"116.70,40.13",0,14,0,1,0
"116.70,40.14",0,9,0,1,0
"116.70,40.15",0,4,0,1,0
"116.70,40.16",0,2,0,0,0
"116.70,40.17",0,3,0,0,0
"116.70,40.21",0,5,0,0,0
"116.70,40.22",0,4,0,0,0
"116.70,40.23",0,2,0,0,0
"116.70,40.28",0,4,0,0,0
"116.70,40.29",0,5,0,0,0
"116.70,40.32",0,10,0,0,0
"116.70,40.33",0,12,0,0,0
"116.70,40.34",0,4,0,0,0
"116.70,40.35",0,4,0,0,0
"116.70,40.36",0,6,0,0,0
"116.70,40.37",0,9,0,0,0
"116.70,40.39",0,5,0,1,1
"116.70,40.44",0,1,0,0,0
"116.70,40.45",0,3,0,0,0
"116.70,40.85",0,3,0,0,0
"116.71,39.67",0,1,0,0,0
"116.71,39.68",0,3,0,0,0
"116.71,39.69",0,6,0,0,0
"116.71,39.70",0,4,0,0,0
"116.71,39.71",0,5,0,0,0
"116.71,39.72",0,8,0,1,0
"116.71,39.74",0,2,0,0,0
"116.71,39.76",0,1,0,0,0
"116.71,39.77",0,3,0,1,0
"116.71,39.79",0,7,0,0,0
"116.71,39.81",0,5,0,0,0
"116.71,39.82",0,4,0,0,0
"116.71,39.83",0,7,0,1,0
"116.71,39.84",0,9,0,1,1
"116.71,39.85",0,7,0,0,0
"116.71,39.86",0,20,0,0,0
"116.71,39.87",0,17,0,0,0
"116.71,39.88",0,6,0,0,0
"116.71,39.89",0,5,0,1,0
"116.71,39.92",0,9,0,0,2
"116.71,39.93",0,5,0,1,0
"116.71,39.94",0,6,0,1,0
"116.71,39.95",0,4,0,0,0
"116.71,39.96",0,11,0,0,1
"116.71,39.97",0,3,0,0,0
"116.71,39.99",0,14,0,0,0
"116.71,40.00",0,2,0,0,0
"116.71,40.01",0,1,0,0,0
"116.71,40.03",0,2,0,0,0
"116.71,40.04",0,8,0,0,0
"116.71,40.05",0,8,0,0,0
"116.71,40.07",0,2,0,0,0
"116.71,40.08",0,9,0,0,0
"116.71,40.09",0,8,0,0,0
"116.71,40.10",0,8,0,1,0
"116.71,40.11",0,1,0,0,0
"116.71,40.12",0,2,0,0,0
"116.71,40.13",0,10,0,0,0
"116.71,40.14",0,9,0,1,0
"116.71,40.15",0,2,0,1,0
"116.71,40.16",0,5,0,1,0
"116.71,40.17",0,5,0,3,0
"116.71,40.21",0,6,0,0,0
"116.71,40.23",0,2,0,0,0
"116.71,40.24",0,2,0,0,0
"116.71,40.27",0,1,0,0,0
"116.71,40.28",0,6,0,0,0
"116.71,40.29",0,2,0,0,0
"116.71,40.30",0,2,0,0,0
"116.71,40.31",0,4,0,0,0
"116.71,40.32",0,13,0,0,0
"116.71,40.33",0,11,0,1,0
"116.71,40.38",0,1,0,0,0
"116.71,40.41",0,2,0,0,0
"116.71,40.75",0,2,0,0,0
"116.71,40.84",0,3,0,0,0
"116.72,39.64",0,3,0,0,0
"116.72,39.66",0,2,0,0,0
"116.72,39.67",0,1,0,0,0
"116.72,39.68",0,3,0,1,0
"116.72,39.69",0,1,0,0,0
"116.72,39.70",0,2,0,0,0
"116.72,39.72",0,2,0,0,0
"116.72,39.74",0,3,0,0,0
"116.72,39.76",0,4,0,1,0
"116.72,39.77",0,4,0,1,0
"116.72,39.78",0,3,0,0,0
"116.72,39.79",0,2,0,0,0
"116.72,39.80",0,1,0,0,0
"116.72,39.81",0,4,0,0,0
"116.72,39.82",0,2,0,0,0
"116.72,39.83",0,5,0,0,0
"116.72,39.84",0,8,0,0,0
"116.72,39.85",0,14,0,0,0
"116.72,39.86",0,21,0,1,0
"116.72,39.87",0,8,0,1,0
"116.72,39.89",0,3,0,0,0
"116.72,39.92",0,8,0,1,0
"116.72,39.93",0,1,0,0,0
"116.72,39.94",0,8,0,0,0
"116.72,39.95",0,8,0,0,0
"116.72,39.96",0,10,0,0,1
"116.72,39.97",0,9,0,0,0
"116.72,39.99",0,11,0,0,0
"116.72,40.01",0,2,0,0,0
"116.72,40.03",0,3,0,0,0
"116.72,40.04",0,6,0,0,0
"116.72,40.05",0,1,0,0,0
"116.72,40.06",0,1,0,0,0
"116.72,40.08",0,6,0,0,0
"116.72,40.09",0,4,0,0,0
"116.72,40.10",0,6,0,1,0
"116.72,40.12",0,3,0,1,0
"116.72,40.13",0,7,0,2,0
"116.72,40.14",0,3,0,1,0
"116.72,40.15",0,1,0,1,0
"116.72,40.16",0,8,0,1,0
"116.72,40.17",0,12,0,4,1
"116.72,40.18",0,5,0,3,1
"116.72,40.19",0,3,0,1,0
"116.72,40.20",0,7,0,0,0
"116.72,40.21",0,7,0,0,0
"116.72,40.24",0,2,0,0,0
"116.72,40.28",0,3,0,0,0
"116.72,40.78",0,1,0,0,0
"116.73,39.63",0,1,0,0,0
"116.73,39.64",0,6,0,0,0
"116.73,39.67",0,2,0,0,0
"116.73,39.68",0,3,0,1,0
"116.73,39.70",0,3,0,0,0
"116.73,39.71",0,1,0,0,0
"116.73,39.72",0,2,0,0,0
"116.73,39.77",0,7,0,1,0
"116.73,39.78",0,5,0,0,0
"116.73,39.80",0,5,0,0,0
"116.73,39.81",0,4,0,0,0
"116.73,39.82",0,2,0,0,0
"116.73,39.83",0,4,0,0,0
"116.73,39.84",0,15,0,0,0
"116.73,39.85",0,16,0,0,0
"116.73,39.86",0,18,0,1,0
"116.73,39.87",0,5,0,0,0
"116.73,39.88",0,3,0,0,0
"116.73,39.92",0,11,0,1,0
"116.73,39.93",0,10,0,1,0
"116.73,39.94",0,15,0,1,1
"116.73,39.95",0,11,0,1,0
"116.73,39.96",0,4,0,0,0
"116.73,39.97",0,4,0,0,0
"116.73,40.00",0,2,0,0,0
"116.73,40.01",0,4,0,0,0
"116.73,40.03",0,3,0,0,0
"116.73,40.04",0,6,0,0,0
"116.73,40.06",0,2,0,0,0
"116.73,40.08",0,1,0,0,0
"116.73,40.10",0,3,0,0,0
"116.73,40.12",0,7,0,1,0
"116.73,40.13",0,8,0,3,0
"116.73,40.14",0,2,0,2,0
"116.73,40.16",0,4,0,0,0
"116.73,40.17",0,10,0,3,1
"116.73,40.18",0,4,0,1,1
"116.73,40.19",0,2,0,1,0
"116.73,40.20",0,9,0,1,0
"116.73,40.21",0,11,0,1,0
"116.73,40.25",0,4,0,0,0
"116.73,40.30",0,3,0,0,0
"116.73,40.31",0,1,0,0,0
"116.73,40.33",0,6,0,1,0
"116.74,39.63",0,2,0,0,0
"116.74,39.64",0,2,0,0,0
"116.74,39.75",0,1,0,0,0
"116.74,39.80",0,4,0,0,0
"116.74,39.83",0,4,0,0,0
"116.74,39.84",0,13,0,0,0
"116.74,39.85",0,15,0,0,0
"116.74,39.86",0,6,0,0,0
"116.74,39.87",0,2,0,0,0
"116.74,39.88",0,3,0,0,0
"116.74,39.93",0,8,0,1,0
"116.74,39.94",0,11,0,2,1
"116.74,39.95",0,6,0,2,0
"116.74,39.96",0,8,0,0,0
"116.74,39.97",0,6,0,0,0
"116.74,39.99",0,13,0,0,0
"116.74,40.00",0,1,0,0,0
"116.74,40.03",0,1,0,0,0
"116.74,40.04",0,7,0,0,0
"116.74,40.06",0,3,0,0,0
"116.74,40.07",0,3,0,0,0
"116.74,40.08",0,2,0,0,0
"116.74,40.09",0,3,0,0,0
"116.74,40.12",0,6,0,0,0
"116.74,40.13",0,11,0,1,0
"116.74,40.14",0,3,0,1,0
"116.74,40.17",0,3,0,0,0
"116.74,40.19",0,3,0,0,0
"116.74,40.20",0,8,0,1,0
"116.74,40.21",0,12,0,1,0
"116.74,40.22",0,5,0,0,0
"116.74,40.26",0,6,0,0,0
"116.74,40.32",0,4,0,0,0
"116.74,40.33",0,12,0,0,0
"116.74,40.34",0,1,0,0,0
"116.74,40.37",0,4,0,0,0
"116.74,40.39",0,4,0,0,0
"116.74,40.43",0,5,0,0,0
"116.74,40.63",0,1,0,0,0
"116.74,40.64",0,3,0,0,0
"116.75,39.72",0,1,0,0,0
"116.75,39.75",0,3,0,0,0
"116.75,39.76",0,2,0,0,0
"116.75,39.77",0,7,0,0,0
"116.75,39.82",0,1,0,0,0
"116.75,39.83",0,7,0,0,0
"116.75,39.84",0,10,0,0,0
"116.75,39.85",0,14,0,1,0
"116.75,39.86",0,9,0,0,0
"116.75,39.87",0,1,0,0,0
"116.75,39.88",0,3,0,0,0
"116.75,39.89",0,3,0,0,0
"116.75,39.94",0,3,0,1,0
"116.75,39.95",0,3,0,1,0
"116.75,39.97",0,5,0,0,0
"116.75,39.99",0,9,0,0,0
"116.75,40.00",0,4,0,0,0
"116.75,40.01",0,2,0,0,0
"116.75,40.02",0,1,0,0,0
"116.75,40.03",0,5,0,0,0
"116.75,40.04",0,8,0,0,0
"116.75,40.06",0,4,0,0,0
"116.75,40.07",0,4,0,0,0
"116.75,40.08",0,7,0,0,0
"116.75,40.09",0,5,0,0,0
"116.75,40.10",0,10,0,1,0
"116.75,40.11",0,5,0,1,0
"116.75,40.12",0,8,0,0,0
"116.75,40.13",0,17,0,0,0
"116.75,40.14",0,9,0,1,0
"116.75,40.15",0,4,0,0,0
"116.75,40.16",0,3,0,0,0
"116.75,40.17",0,3,0,0,0
"116.75,40.18",0,1,0,0,0
"116.75,40.19",0,5,0,0,0
"116.75,40.21",0,9,0,1,0
"116.75,40.22",0,7,0,1,0
"116.75,40.29",0,2,0,0,0
"116.75,40.34",0,8,0,3,0
"116.75,40.36",0,7,0,0,0
"116.75,40.37",0,11,0,0,0
"116.75,40.38",0,5,0,0,0
"116.75,40.39",0,6,0,0,0
"116.75,40.63",0,3,0,0,0
"116.76,39.64",0,1,0,0,0
"116.76,39.72",0,2,0,0,0
"116.76,39.74",0,4,0,0,0
"116.76,39.75",0,6,0,0,0
"116.76,39.76",0,5,0,0,0
"116.76,39.77",0,8,0,0,0
"116.76,39.82",0,3,0,0,0
"116.76,39.83",0,7,0,0,0
"116.76,39.84",0,14,0,1,0
"116.76,39.85",0,15,0,1,0
"116.76,39.86",0,5,0,0,0
"116.76,39.88",0,5,0,1,0
"116.76,39.89",0,4,0,1,0
"116.76,39.90",0,5,0,0,0
"116.76,39.91",0,2,0,0,0
"116.76,39.92",0,3,0,0,0
"116.76,39.93",0,2,0,2,0
"116.76,39.94",0,4,0,4,0
"116.76,39.95",0,3,0,1,0
"116.76,39.99",0,3,0,0,0
"116.76,40.00",0,4,0,0,0
"116.76,40.03",0,4,0,0,0
"116.76,40.06",0,4,0,0,0
"116.76,40.07",0,5,0,0,0
"116.76,40.08",0,7,0,0,0
"116.76,40.09",0,5,0,0,0
"116.76,40.10",0,11,0,1,0
"116.76,40.12",0,6,0,0,0
"116.76,40.14",0,7,0,1,0
"116.76,40.16",0,4,0,0,0
"116.76,40.17",0,5,0,0,0
"116.76,40.20",0,4,0,0,0
"116.76,40.21",0,3,0,1,0
"116.76,40.23",0,5,0,0,0
"116.76,40.24",0,5,0,1,0
"116.76,40.31",0,1,0,0,0
"116.76,40.34",0,7,0,3,0
"116.76,40.36",0,8,0,0,0
"116.76,40.37",0,12,0,0,0
"116.76,40.40",0,3,0,0,0
"116.76,40.43",0,7,0,1,0
"116.77,39.60",0,4,0,0,0
"116.77,39.64",0,2,0,0,0
"116.77,39.69",0,1,0,0,0
"116.77,39.71",0,4,0,1,0
"116.77,39.72",0,3,0,1,0
"116.77,39.75",0,4,0,0,0
"116.77,39.77",0,8,0,0,0
"116.77,39.81",0,3,0,1,0
"116.77,39.82",0,7,0,0,0
"116.77,39.83",0,8,0,1,0
"116.77,39.85",0,11,0,1,0
"116.77,39.86",0,5,0,0,0
"116.77,39.89",0,3,0,1,0
"116.77,39.92",0,3,0,0,0
"116.77,39.93",0,2,0,3,0
"116.77,39.94",0,4,0,4,0
"116.77,39.95",0,1,0,1,0
"116.77,40.06",0,8,0,0,0
"116.77,40.07",0,6,0,1,0
"116.77,40.08",0,8,0,0,0
"116.77,40.10",0,7,0,0,0
"116.77,40.11",0,2,0,0,0
"116.77,40.13",0,1,0,0,0
"116.77,40.14",0,2,0,0,0
"116.77,40.16",0,1,0,0,0
"116.77,40.17",0,4,0,0,0
"116.77,40.22",0,1,0,0,0
"116.77,40.24",0,6,0,2,0
"116.77,40.25",0,1,0,1,0
"116.77,40.32",0,1,0,0,0
"116.77,40.34",0,8,0,0,0
"116.77,40.35",0,4,0,0,0
"116.77,40.38",0,2,0,0,0
"116.77,40.40",0,4,0,0,0
"116.78,39.59",0,7,0,2,1
"116.78,39.60",0,1,0,1,0
"116.78,39.61",0,2,0,0,0
"116.78,39.62",0,2,0,0,0
"116.78,39.63",0,3,0,0,0
"116.78,39.64",0,2,0,0,0
"116.78,39.66",0,3,0,0,0
"116.78,39.67",0,4,0,0,0
"116.78,39.70",0,1,0,0,0
"116.78,39.71",0,6,0,1,0
"116.78,39.72",0,5,0,1,0
"116.78,39.73",0,4,0,0,0
"116.78,39.76",0,5,0,0,0
"116.78,39.77",0,8,0,0,0
"116.78,39.78",0,3,0,0,0
"116.78,39.79",0,7,0,0,0
"116.78,39.80",0,6,0,0,0
"116.78,39.81",0,3,0,1,0
"116.78,39.83",0,9,0,2,0
"116.78,39.84",0,4,0,0,0
"116.78,39.85",0,7,0,0,0
"116.78,39.86",0,7,0,0,0
"116.78,39.87",0,1,0,0,0
"116.78,39.88",0,3,0,0,0
"116.78,40.08",0,7,0,0,0
"116.78,40.09",0,6,0,0,0
"116.78,40.10",0,2,0,0,0
"116.78,40.14",0,7,0,0,0
"116.78,40.15",0,5,0,0,0
"116.78,40.16",0,1,0,0,0
"116.78,40.17",0,3,0,0,0
"116.78,40.22",0,3,0,0,0
"116.78,40.24",0,11,0,2,0
"116.78,40.25",0,7,0,1,0
"116.78,40.26",0,2,0,0,0
"116.78,40.29",0,4,0,0,0
"116.78,40.32",0,1,0,0,0
"116.78,40.33",0,1,0,0,0
"116.78,40.34",0,5,0,0,0
"116.78,40.35",0,8,0,0,0
"116.78,40.39",0,3,0,0,0
"116.78,40.40",0,6,0,0,0
"116.78,40.44",0,8,0,0,0
"116.78,40.59",0,2,0,0,0
"116.79,39.62",0,2,0,0,0
"116.79,39.64",0,2,0,0,0
"116.79,39.66",0,2,0,0,0
"116.79,39.70",0,1,0,0,0
"116.79,39.71",0,6,0,0,0
"116.79,39.74",0,2,0,0,0
"116.79,39.75",0,4,0,1,0
"116.79,39.76",0,5,0,1,0
"116.79,39.77",0,11,0,0,0
"116.79,39.78",0,12,0,2,0
"116.79,39.80",0,8,0,0,0
"116.79,39.81",0,6,0,0,0
"116.79,39.82",0,9,0,2,0
"116.79,39.83",0,4,0,1,0
"116.79,39.85",0,7,0,0,0
"116.79,39.86",0,7,0,0,0
"116.79,39.87",0,2,0,0,0
"116.79,40.03",0,1,0,0,0
"116.79,40.04",0,2,0,1,0
"116.79,40.06",0,2,0,0,0
"116.79,40.10",0,2,0,1,0
"116.79,40.14",0,7,0,1,0
"116.79,40.15",0,6,0,2,0
"116.79,40.17",0,4,0,0,0
"116.79,40.18",0,4,0,0,0
"116.79,40.21",0,3,0,0,0
"116.79,40.24",0,7,0,1,0
"116.79,40.25",0,10,0,1,0
"116.79,40.27",0,1,0,0,0
"116.79,40.28",0,2,0,0,0
"116.79,40.29",0,4,0,0,0
"116.79,40.30",0,5,0,0,0
"116.79,40.31",0,3,0,0,0
"116.79,40.34",0,3,0,0,0
"116.79,40.35",0,14,0,1,0
"116.79,40.36",0,11,0,2,0
"116.79,40.37",0,9,0,0,0
"116.79,40.49",0,3,0,0,0
"116.79,40.61",0,1,0,0,0
"116.80,39.64",0,3,0,1,0
"116.80,39.70",0,1,0,0,0
"116.80,39.71",0,2,0,0,0
"116.80,39.74",0,5,0,0,0
"116.80,39.75",0,4,0,0,0
"116.80,39.77",0,12,0,1,0
"116.80,39.81",0,4,0,1,0
"116.80,39.84",0,1,0,0,0
"116.80,39.85",0,5,0,1,0
"116.80,39.86",0,6,0,1,0
"116.80,39.87",0,2,0,0,0
"116.80,40.03",0,2,0,1,0
"116.80,40.04",0,4,0,0,0
"116.80,40.05",0,3,0,0,0
"116.80,40.06",0,4,0,0,0
"116.80,40.07",0,4,0,0,0
"116.80,40.09",0,1,0,0,0
"116.80,40.10",0,3,0,1,0
"116.80,40.11",0,2,0,0,0
"116.80,40.14",0,3,0,2,0
"116.80,40.15",0,6,0,2,0
"116.80,40.16",0,1,0,0,0
"116.80,40.17",0,7,0,0,0
"116.80,40.18",0,4,0,0,0
"116.80,40.21",0,2,0,0,0
"116.80,40.27",0,2,0,0,0
"116.80,40.29",0,6,0,0,0
"116.80,40.30",0,8,0,1,0
"116.80,40.31",0,3,0,1,0
"116.80,40.34",0,5,0,0,0
"116.80,40.35",0,11,0,3,0
"116.80,40.36",0,12,0,3,0
"116.80,40.37",0,9,0,0,0
"116.80,40.39",0,5,0,0,0
"116.80,40.44",0,2,0,0,0
"116.81,39.64",0,3,0,2,0
"116.81,39.71",0,4,0,0,0
"116.81,39.73",0,2,0,0,0
"116.81,39.74",0,5,0,0,0
"116.81,39.76",0,2,0,0,0
"116.81,39.81",0,4,0,0,0
"116.81,39.82",0,1,0,1,0
"116.81,39.84",0,4,0,0,0
"116.81,39.85",0,10,0,1,1
"116.81,39.86",0,7,0,1,1
"116.81,39.87",0,2,0,0,0
"116.81,40.05",0,3,0,0,0
"116.81,40.06",0,8,0,0,0
"116.81,40.07",0,4,0,0,0
"116.81,40.09",0,2,0,0,0
"116.81,40.10",0,3,0,1,0
"116.81,40.12",0,1,0,0,0
"116.81,40.14",0,2,0,0,0
"116.81,40.15",0,7,0,1,0
"116.81,40.16",0,4,0,0,0
"116.81,40.17",0,9,0,0,0
"116.81,40.19",0,2,0,0,0
"116.81,40.20",0,4,0,0,0
"116.81,40.21",0,6,0,0,0
"116.81,40.24",0,5,0,0,0
"116.81,40.25",0,6,0,0,0
"116.81,40.28",0,1,0,0,0
"116.81,40.31",0,7,0,1,0
"116.81,40.34",0,1,0,0,0
"116.81,40.35",0,9,0,0,0
"116.81,40.36",0,15,0,2,0
"116.81,40.37",0,11,0,0,1
"116.81,40.38",0,2,0,0,0
"116.81,40.39",0,5,0,0,0
"116.81,40.48",0,8,0,0,0
"116.81,40.51",0,2,0,0,0
"116.81,40.53",0,3,0,0,0
"116.81,40.54",0,3,0,0,0
"116.81,40.56",0,2,0,0,0
"116.81,40.73",0,1,0,0,0
"116.82,39.64",0,1,0,2,0
"116.82,39.67",0,4,0,1,0
"116.82,39.68",0,4,0,1,0
"116.82,39.70",0,4,0,1,0
"116.82,39.71",0,4,0,1,0
"116.82,39.73",0,5,0,0,0
"116.82,39.74",0,2,0,0,0
"116.82,39.76",0,5,0,0,0
"116.82,39.81",0,5,0,0,0
"116.82,39.83",0,1,0,0,0
"116.82,39.84",0,6,0,0,0
"116.82,39.86",0,6,0,0,1
"116.82,40.03",0,3,0,0,0
"116.82,40.04",0,1,0,0,0
"116.82,40.05",0,1,0,0,0
"116.82,40.06",0,5,0,0,0
"116.82,40.07",0,10,0,1,0
"116.82,40.08",0,1,0,0,0
"116.82,40.09",0,3,0,0,0
"116.82,40.10",0,3,0,0,0
"116.82,40.11",0,6,0,0,0
"116.82,40.12",0,4,0,0,0
"116.82,40.13",0,3,0,0,0
"116.82,40.14",0,2,0,0,0
"116.82,40.15",0,9,0,0,0
"116.82,40.16",0,5,0,0,0
"116.82,40.19",0,4,0,0,0
"116.82,40.20",0,4,0,0,0
"116.82,40.25",0,2,0,0,0
"116.82,40.26",0,2,0,0,0
"116.82,40.27",0,2,0,0,0
"116.82,40.28",0,4,0,0,0
"116.82,40.32",0,11,0,1,0
"116.82,40.33",0,11,0,1,0
"116.82,40.34",0,1,0,0,0
"116.82,40.36",0,22,0,1,1
"116.82,40.37",0,17,0,1,3
"116.82,40.38",0,10,0,0,0
"116.82,40.39",0,8,0,0,0
"116.82,40.40",0,5,0,0,0
"116.82,40.43",0,2,0,0,0
"116.82,40.44",0,2,0,0,0
"116.82,40.45",0,3,0,0,0
"116.82,40.48",0,11,0,0,0
"116.82,40.49",0,2,0,0,0
"116.82,40.54",0,8,0,0,0
"116.83,39.67",0,5,0,0,0
"116.83,39.68",0,4,0,1,0
"116.83,39.71",0,5,0,1,0
"116.83,39.73",0,4,0,0,0
"116.83,39.76",0,5,0,0,0
"116.83,39.78",0,2,0,0,0
"116.83,39.79",0,4,0,0,0
"116.83,39.80",0,3,0,0,0
"116.83,39.81",0,5,0,1,0
"116.83,39.82",0,7,0,0,0
"116.83,39.83",0,6,0,0,0
"116.83,39.85",0,2,0,0,0
"116.83,39.86",0,2,0,0,0
"116.83,40.05",0,1,0,2,0
"116.83,40.07",0,7,0,1,0
"116.83,40.09",0,2,0,0,0
"116.83,40.15",0,8,0,0,0
"116.83,40.16",0,5,0,0,0
"116.83,40.17",0,7,0,0,0
"116.83,40.18",0,2,0,0,0
"116.83,40.21",0,2,0,0,0
"116.83,40.25",0,5,0,0,0
"116.83,40.28",0,4,0,0,0
"116.83,40.34",0,7,0,1,0
"116.83,40.35",0,6,0,1,0
"116.83,40.36",0,24,0,1,0
"116.83,40.37",0,24,0,3,4
"116.83,40.38",0,24,0,0,2
"116.83,40.39",0,13,0,0,0
"116.83,40.40",0,9,0,0,0
"116.83,40.42",0,10,0,0,0
"116.83,40.43",0,10,0,0,0
"116.83,40.44",0,3,0,0,0
"116.83,40.45",0,5,0,0,0
"116.83,40.46",0,5,0,0,0
"116.83,40.47",0,4,0,0,0
"116.83,40.48",0,7,0,0,0
"116.83,40.55",0,5,0,0,0
"116.84,39.71",0,4,0,0,0
"116.84,39.75",0,4,0,0,0
"116.84,39.77",0,2,0,0,0
"116.84,39.78",0,8,0,0,0
"116.84,39.79",0,7,0,0,0
"116.84,39.80",0,5,0,1,0
"116.84,39.81",0,6,0,1,0
"116.84,39.85",0,1,0,0,0
"116.84,39.86",0,1,0,0,0
"116.84,40.09",0,2,0,0,0
"116.84,40.16",0,6,0,0,0
"116.84,40.17",0,3,0,0,0
"116.84,40.19",0,2,0,0,0
"116.84,40.21",0,3,0,0,0
"116.84,40.22",0,2,0,0,0
"116.84,40.23",0,4,0,0,0
"116.84,40.25",0,4,0,0,0
"116.84,40.35",0,11,0,1,0
"116.84,40.36",0,15,0,1,0
"116.84,40.37",0,24,0,2,3
"116.84,40.38",0,24,0,0,2
"116.84,40.39",0,18,0,1,0
"116.84,40.40",0,14,0,0,0
"116.84,40.41",0,10,0,1,0
"116.84,40.47",0,10,0,1,0
"116.84,40.48",0,8,0,0,0
"116.85,39.68",0,4,0,0,0
"116.85,39.71",0,3,0,0,0
"116.85,39.72",0,6,0,0,0
"116.85,39.73",0,5,0,0,0
"116.85,39.74",0,3,0,1,0
"116.85,39.75",0,6,0,1,0
"116.85,39.80",0,4,0,1,0
"116.85,39.81",0,5,0,0,0
"116.85,40.09",0,2,0,0,0
"116.85,40.12",0,1,0,0,0
"116.85,40.15",0,5,0,1,0
"116.85,40.18",0,4,0,0,0
"116.85,40.19",0,1,0,0,0
"116.85,40.20",0,3,0,0,0
"116.85,40.22",0,2,0,0,0
"116.85,40.23",0,7,0,1,0
"116.85,40.25",0,4,0,0,0
"116.85,40.34",0,10,0,0,0
"116.85,40.35",0,10,0,0,0
"116.85,40.36",0,12,0,2,0
"116.85,40.37",0,24,0,3,3
"116.85,40.38",0,24,0,1,1
"116.85,40.39",0,24,0,1,1
"116.85,40.40",0,12,0,1,0
"116.85,40.41",0,8,0,1,0
"116.85,40.42",0,4,0,0,0
"116.85,40.45",0,2,0,0,0
"116.85,40.47",0,14,0,1,0
"116.86,39.71",0,2,0,0,0
"116.86,39.72",0,3,0,0,0
"116.86,39.73",0,2,0,0,0
